"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","2.06166","0.706523","-0.199957","1.09861","0.0766353"
"2","0.89","-0.213025","-0.658328","1.79801","1.49501","0.0621765"
"2","1.0","-0.159456","-0.0641939","0.350784","-0.966645","0.096147"
