"ACTION","REWARD","A0","A1","A2","A3","V"
"2","-0.9121451378085458","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.8203486240490362","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.7276248727768042","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.6339645179563679","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.5393580989458262","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.4437960595412386","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.34726874701135213","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.24976641112257794","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.15127920315411914","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","-0.05179717490315064","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.048689722320049866","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.15019163870712107","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.25271882697688997","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.356281643411","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.46089054890000003","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.5665561100000001","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.673289","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"2","0.7811","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"3","0.89","-0.0918156","-0.913455","-0.0402947","-0.585652","0.898477"
"0","1.0","1.25709","-0.463925","-0.650566","-0.836818","-0.147094"
