"ACTION","REWARD","A0","A1","A2","A3","V"
"0","-1.1791000000000003","1.85691","0.1521","0.543599","1.69692","0.230477"
"0","-1.09","0.284062","0.666547","0.356816","1.43933","-0.338443"
"3","-1.0","-0.220711","0.408252","0.103392","1.47743","-1.67335"
