"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","0.398855","0.499717","-0.0837004","-0.622147","1.54423"
"1","0.89","-0.140632","1.14707","0.351411","-0.0597729","0.632485"
"3","1.0","1.11908","0.0958971","1.19075","2.11361","-0.137591"
