"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","0.149739","-2.28471","-2.62884","-1.29495","-0.582689"
"0","0.89","1.34244","-2.74628","0.086363","0.535752","0.0"
"3","1.0","-0.311008","-0.347204","-0.014055","0.735908","0.421192"
