"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","1.20794","-0.0268407","-0.0987258","-0.12633","0.317832"
"0","0.89","1.02953","-0.458006","0.0622899","0.0402186","0.0106897"
"3","1.0","-0.269977","-0.0115722","0.392517","0.957488","0.254668"
