"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.7811","0.49828","-0.813299","-0.324144","1.29508","0.2041"
"3","0.89","-1.62798","0.188735","-0.867194","1.05475","0.345281"
"1","1.0","-0.62443","1.29046","0.0800877","0.839277","0.31103"
