"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.7811","-2.15409","1.1345","-2.23458","1.59177","-3.25653"
"3","0.89","-0.7321","-0.260341","-6.27038","-1.85533","-0.831518"
"1","1.0","0.0798855","0.294154","-2.37612","-0.508971","-1.04697"
