"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.5665561100000001","-1.20315","-0.654406","0.555469","-1.10141","-0.404175"
"3","0.673289","-0.0110784","1.94757","0.537208","0.184721","0.0823186"
"2","0.7811","-1.20315","-0.654406","0.555469","-1.10141","-0.404175"
"1","0.89","-0.0110784","1.94757","0.537208","0.184721","0.0823186"
"2","1.0","0.344453","-0.105666","2.23005","-0.205533","-0.387924"
