"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","0.505782","-0.0505737","-0.706816","-1.4336","-0.641115"
"0","0.89","1.17393","-1.15843","-0.914994","-0.932665","0.061343"
"3","1.0","0.0265393","-0.668971","-0.109012","1.23623","-0.139874"
