"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.7811","-44.5028","3.54956","10.8813","-24.8588","-50.4366"
"2","0.89","-44.5028","3.54956","10.8813","-24.8588","-50.4366"
"1","1.0","-1.53544","19.1786","10.0126","-37.1579","-15.8757"
