"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.7811","-1.07997","-0.662491","-0.286605","0.856984","-0.208967"
"1","0.89","-0.1112","1.23835","-0.774231","1.15718","0.117696"
"3","1.0","-1.50536","-0.282473","-0.0334978","0.142641","0.263855"
