"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","-1.27683","2.09578","0.941233","-0.249416","-0.0724961"
"2","0.89","-0.406679","0.314716","1.65566","-0.333317","-0.0101827"
"2","1.0","1.81931","-0.223358","2.40545","1.0491","0.0"
