"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","-0.472995","0.787441","-0.234579","0.735501","0.707398"
"3","0.89","-0.195214","-0.966707","-0.217666","0.753593","0.41659"
"3","1.0","-0.466264","-0.282585","0.682712","1.25137","-0.0754418"
