"ACTION","REWARD","A0","A1","A2","A3","V"
"0","-4.446255223342229","1.26441","0.59494","1.15273","0.250058","0.855359"
"3","-4.390156791254777","0.174936","-0.618075","1.07749","0.975579","0.0416086"
"0","-4.333491708338159","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-4.276254250846626","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-4.2184386372188145","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-4.160039027493752","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"1","-4.101049522720962","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"2","-4.0414641643646085","1.36666","-0.691451","1.36619","0.637827","-0.0164479"
"0","-3.981276933701625","1.26441","0.59494","1.15273","0.250058","0.855359"
"3","-3.920481751213763","0.174936","-0.618075","1.07749","0.975579","0.0416086"
"0","-3.859072475973498","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.797042905023735","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.734386772751247","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.671097750253785","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.607169444700793","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.5425953986876695","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.4773690895835045","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.4114839288722267","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.3449332614870975","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.277710365138482","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.2098084496348305","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.1412206561967984","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.0719400567644426","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-3.001959653297417","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.931272377068098","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"2","-2.8598710879475737","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.787748573684418","0.174936","-0.618075","1.07749","0.975579","0.0416086"
"3","-2.7148975491761798","0.174936","-0.618075","1.07749","0.975579","0.0416086"
"0","-2.641310655733515","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.5669804603368838","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.491899454885741","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.4160600554401426","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.3394546014546895","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.262075355004737","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.183914500004785","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.1049641414189746","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-2.0252163044636107","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.9446629338016268","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.8632958927289158","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.7811069623524403","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.6980878407600406","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.6142301421818592","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.529525396143292","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.4439650466093858","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.3575404511205917","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.2702428799197896","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.1820635150704943","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.0929934495661557","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-1.0030236864304602","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-0.9121451378085458","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"1","-0.8203486240490362","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"2","-0.7276248727768042","1.36666","-0.691451","1.36619","0.637827","-0.0164479"
"0","-0.6339645179563679","1.26441","0.59494","1.15273","0.250058","0.855359"
"3","-0.5393580989458262","0.174936","-0.618075","1.07749","0.975579","0.0416086"
"0","-0.4437960595412386","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-0.34726874701135213","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-0.24976641112257794","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-0.15127920315411914","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","-0.05179717490315064","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
