"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.7811","0.179992","0.304696","1.81419","-0.374572","1.16766"
"1","0.89","0.637793","1.17671","0.768461","0.0721778","0.866554"
"1","1.0","-0.324919","0.580153","-0.030249","-0.143241","-0.0596959"
