"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","1.59656","0.286198","-0.723627","-1.95474","-0.616895"
"3","0.89","0.854592","-0.0398302","-0.175952","1.27747","0.146422"
"0","1.0","0.664994","-0.0342665","-1.09658","0.155333","-0.0787709"
