"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.7811","-0.87084","0.212701","0.911465","-0.904315","-1.53495"
"1","0.89","-0.293952","1.30082","0.507503","-1.79161","-1.91578"
"1","1.0","-1.09434","0.909594","-1.73489","-0.586444","-1.82374"
