"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","0.422364","-0.461176","-1.19749","-0.817031","-0.742611"
"0","0.89","1.17049","0.524422","0.189976","-0.502504","0.391519"
"2","1.0","-0.152727","-0.134873","1.00311","0.152887","-0.0593431"
