"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.673289","0.438178","-0.0104316","2.97463","0.354649","-1.03063"
"2","0.7811","0.177709","0.169834","2.02781","0.113941","-0.0646754"
"1","0.89","-0.19821","2.09949","0.377639","0.535942","0.101613"
"1","1.0","-0.226023","1.41546","0.994068","0.383782","0.0557666"
