"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","1.69801","-0.171721","0.837131","-1.43062","0.245833"
"0","0.89","1.17715","-0.0975591","0.903956","-0.279483","0.134152"
"2","1.0","0.441846","0.347033","1.53758","-0.136024","-0.443846"
