"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","0.662935","1.85451","-0.222603","-0.710501","0.0593675"
"1","0.89","0.247719","0.582548","0.195501","0.479456","0.73466"
"3","1.0","1.32659","0.773113","-0.176169","1.51827","0.0169852"
