"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.7811","-0.0389062","-0.0951573","-0.66715","1.26453","0.0428575"
"3","0.89","0.655629","-1.60798","0.168397","1.1658","0.504083"
"0","1.0","0.351563","-3.1303","-1.89081","-0.950204","-0.572631"
