"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","0.0417923","2.09212","-0.532201","0.0407257","-0.0766182"
"1","0.89","-0.529115","1.27875","0.76044","0.157897","0.0801761"
"3","1.0","1.71086","0.447891","0.0831584","2.50542","-0.122155"
