"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","-1.69596","1.83749","-0.110849","0.925061","0.115352"
"2","0.89","0.552709","0.318736","2.52805","-0.00430163","-0.0447539"
"2","1.0","1.24304","1.52176","2.17207","0.732857","0.240964"
