"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","-0.453032","0.931634","-0.59119","0.377625","0.820884"
"2","0.89","0.371284","0.368497","0.112839","0.690895","0.58954"
"3","1.0","0.371284","0.368497","0.112839","0.690895","0.58954"
