"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","-0.403009","1.17454","0.336422","-0.188749","0.784523"
"2","0.89","0.80244","0.848689","1.48158","-0.693914","-0.114003"
"2","1.0","0.343664","0.330578","0.754653","0.187932","0.851712"
