"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","1.09912","0.209104","0.515779","-0.659585","0.743388"
"0","0.89","1.12146","0.573277","-0.215529","-0.0809304","0.515061"
"2","1.0","-1.33318","-0.0140714","1.80537","1.09664","-0.273925"
