"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.673289","-19.491","-22.2673","3.79039","-34.4077","-82.3617"
"2","0.7811","-26.3843","17.3459","-75.4864","-38.2774","-84.5374"
"2","0.89","-55.7881","57.0769","-62.4276","-0.899346","-85.8669"
"1","1.0","-55.7881","57.0769","-62.4276","-0.899346","-85.8669"
