"ACTION","REWARD","A0","A1","A2","A3","V"
"0","-2.491899454885741","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-2.4160600554401426","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-2.3394546014546895","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-2.262075355004737","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-2.183914500004785","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-2.1049641414189746","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-2.0252163044636107","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.9446629338016268","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.8632958927289158","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.7811069623524403","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.6980878407600406","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.6142301421818592","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.529525396143292","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.4439650466093858","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.3575404511205917","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.2702428799197896","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.1820635150704943","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.0929934495661557","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-1.0030236864304602","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"2","-0.9121451378085458","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"3","-0.8203486240490362","-1.47814","0.741554","-0.462945","1.59626","-0.796242"
"0","-0.7276248727768042","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.6339645179563679","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.5393580989458262","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.4437960595412386","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.34726874701135213","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.24976641112257794","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.15127920315411914","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","-0.05179717490315064","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.048689722320049866","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.15019163870712107","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.25271882697688997","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.356281643411","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.46089054890000003","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.5665561100000001","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.673289","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"0","0.7811","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"1","0.89","1.04566","0.982293","-0.283021","-0.268008","0.965468"
"3","1.0","0.347006","0.608589","-0.0687298","0.718199","0.740967"
