"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.7811","-0.398044","2.63771","0.357227","0.659481","-0.000632481"
"2","0.89","0.842678","-0.133324","2.30751","0.0887072","-0.0923622"
"2","1.0","0.780397","1.90738","2.26575","0.426872","0.137624"
