"ACTION","REWARD","A0","A1","A2","A3","V"
"3","-1.1791000000000003","-0.455762","0.361421","0.794869","1.55588","0.482586"
"1","-1.09","0.200699","1.06492","0.888843","-1.21195","0.191112"
"1","-1.0","0.873183","1.13494","0.61745","0.767","-0.260742"
