"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.7811","2.54612","-2.0312","-2.18654","-0.446723","-1.46226"
"0","0.89","0.590361","-1.91159","-1.55187","-0.0804537","0.120581"
"3","1.0","0.422328","0.486617","1.11081","2.53518","-0.214389"
